flight_number;date_utc;rocket_name;rocket;launchpad;cores;success;payload_mass_kg;landing_success
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '5e9e28a5f359182b023b2656');True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 3);True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'ASDS');True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3033383ecbb9e534e7cc');True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;4000.0;
71;2018-12-03 18:34:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', True);True;4000.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a6f359185c603b265a');True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 1);True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', False);True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'RTLS');True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb267a34e7c7');True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;2573.0;
72;2018-12-05 18:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', False);True;2573.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a6f35918513b3b265b');True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 1);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', False);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', False);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', None);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', None);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', None);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', False);True;4400.0;
73;2018-12-23 13:51:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', False);True;4400.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '5e9e28a5f3591833b13b2659');True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 2);True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'ASDS');True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3033383ecbb9e534e7cc');True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;9600.0;
74;2019-01-11 15:31:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', True);True;9600.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a5f3591809c03b2658');True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 3);True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;5645.0;
75;2019-02-22 01:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;5645.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5e9e28a6f35918c0803b265c');True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 1);True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3032383ecb6bb234e7ca');True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;12259.0;
76;2019-03-02 07:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', False);True;12259.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f3591809313b2660');True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 1);True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;2482.0;
78;2019-05-04 06:48:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', False);True;2482.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a5f3591833b13b2659');True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 3);True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13200.0;
79;2019-05-24 02:30:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;13200.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '5e9e28a6f35918c0803b265c');True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 2);True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'RTLS');True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3032383ecb554034e7c9');True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;1425.0;
80;2019-06-12 14:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', True);True;1425.0;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f3591809313b2660');True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 2);True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'RTLS');True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb267a34e7c7');True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;2227.7;
82;2019-07-25 22:01:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;2227.7;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a5f359181eed3b2657');True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 3);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', False);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', False);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', None);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', None);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', None);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', False);True;6500.0;
83;2019-08-06 22:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;6500.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a5f3591809c03b2658');True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 4);True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;15600.0;
84;2019-11-11 14:56:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;15600.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f359187afd3b2662');True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 1);True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;5000.0;
85;2019-12-05 17:29:23+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', False);True;5000.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f3591809313b2660');True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 3);True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;6800.0;
86;2019-12-17 00:10:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;6800.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a5f3591833b13b2659');True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 4);True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;15600.0;
87;2020-01-07 02:19:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;15600.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5e9e28a5f359182b023b2656');True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 4);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', False);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', False);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', None);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', None);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', None);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', False);True;0.0;
88;2020-01-19 14:00:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;0.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a6f35918c0803b265c');True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 3);True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;15600.0;
89;2020-01-29 14:06:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f3591809313b2660');True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 4);True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', False);True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb6bb234e7ca');True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;15600.0;
90;2020-02-17 15:05:55+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;15600.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f359187afd3b2662');True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 2);True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'RTLS');True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb267a34e7c7');True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;1977.0;
91;2020-03-07 04:50:31+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;1977.0;
92;2020-03-18 12:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5e9e28a5f3591809c03b2658');True;15600.0;
92;2020-03-18 12:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 5);True;15600.0;
92;2020-03-18 12:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;15600.0;
92;2020-03-18 12:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;15600.0;
92;2020-03-18 12:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', False);True;15600.0;
92;2020-03-18 12:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;15600.0;
